SN,PN,DATANAME,DATA
RB235312,1259372,iRatio0-536,14549
RB235312,1259372,iRatio0-56,11440
RB235312,1259372,iRatio0-560,14716
RB235312,1259372,iRatio0-584,14887
RB235312,1259372,iRatio0-608,14995
RB235312,1259372,iRatio0-632,15100
RB235312,1259372,iRatio0-656,15185
RB235312,1259372,iRatio0-680,15227
RB235312,1259372,iRatio0-704,15265
RB235312,1259372,iRatio0-728,15411
RB235312,1259372,iRatio0-752,15602
RB235312,1259372,iRatio0-776,15795
RB235312,1259372,iRatio0-8,11331
RB235312,1259372,iRatio0-80,11512
RB235312,1259372,iRatio0-800,15946
RW1701L01-14,1259317,iRatio0-104,10476
RW1701L01-14,1259317,iRatio0-128,10587
RW1701L01-14,1259317,iRatio0-152,10724
RW1701L01-14,1259317,iRatio0-176,10872
RW1701L01-14,1259317,iRatio0-200,11021
RW1701L01-14,1259317,iRatio0-224,11180
RW1701L01-14,1259317,iRatio0-248,11338
RW1701L01-14,1259317,iRatio0-272,11529
RW1701L01-14,1259317,iRatio0-296,11786
RW1701L01-14,1259317,iRatio0-32,9995
RW1701L01-14,1259317,iRatio0-320,12045
RW1701L01-14,1259317,iRatio0-344,12146
RW1701L01-14,1259317,iRatio0-368,12171
RW1701L01-14,1259317,iRatio0-392,12193
RW1701L01-14,1259317,iRatio0-416,12244
RW1701L01-14,1259317,iRatio0-440,12294
RW1701L01-14,1259317,iRatio0-464,12328
RW1701L01-14,1259317,iRatio0-488,12327
RW1701L01-14,1259317,iRatio0-512,12326
RW1701L01-14,1259317,iRatio0-536,12366
RW1701L01-14,1259317,iRatio0-56,10195
RW1701L01-14,1259317,iRatio0-560,12425
RW1701L01-14,1259317,iRatio0-584,12482
RW1701L01-14,1259317,iRatio0-608,12682
RW1701L01-14,1259317,iRatio0-632,12883
RW1701L01-14,1259317,iRatio0-656,12962
RW1701L01-14,1259317,iRatio0-680,12798
RW1701L01-14,1259317,iRatio0-704,12634
RW1701L01-14,1259317,iRatio0-728,12679
RW1701L01-14,1259317,iRatio0-752,12827
RW1701L01-14,1259317,iRatio0-776,12978
RW1701L01-14,1259317,iRatio0-8,9795
RW1701L01-14,1259317,iRatio0-80,10365
RW1701L01-14,1259317,iRatio0-800,12905
RW1703L01-08,1259317,iRatio0-104,8659
RW1703L01-08,1259317,iRatio0-128,8582
RW1703L01-08,1259317,iRatio0-152,8575
RW1703L01-08,1259317,iRatio0-176,8606
RW1703L01-08,1259317,iRatio0-200,8636
RW1703L01-08,1259317,iRatio0-224,8863
RW1703L01-08,1259317,iRatio0-248,9089
RW1703L01-08,1259317,iRatio0-272,9358
RW1703L01-08,1259317,iRatio0-296,9701
RW1703L01-08,1259317,iRatio0-32,8536
RW1703L01-08,1259317,iRatio0-320,10050
RW1703L01-08,1259317,iRatio0-344,10073
RW1703L01-08,1259317,iRatio0-368,9931
RW1703L01-08,1259317,iRatio0-392,9786
RW1703L01-08,1259317,iRatio0-416,9760
RW1703L01-08,1259317,iRatio0-440,9734
RW1703L01-08,1259317,iRatio0-464,9748
RW1703L01-08,1259317,iRatio0-488,9856
RW1703L01-08,1259317,iRatio0-512,9962
RW1703L01-08,1259317,iRatio0-536,10030
RW1703L01-08,1259317,iRatio0-56,8672
RW1703L01-08,1259317,iRatio0-560,10076
RW1703L01-08,1259317,iRatio0-584,10125
RW1703L01-08,1259317,iRatio0-608,10132
RW1703L01-08,1259317,iRatio0-632,10140
RW1703L01-08,1259317,iRatio0-656,10125
RW1703L01-08,1259317,iRatio0-680,10064
RW1703L01-08,1259317,iRatio0-704,10003
RW1703L01-08,1259317,iRatio0-728,9914
RW1703L01-08,1259317,iRatio0-752,9808
RW1703L01-08,1259317,iRatio0-776,9704
RW1703L01-08,1259317,iRatio0-8,8398
RW1703L01-08,1259317,iRatio0-80,8736
RW1703L01-08,1259317,iRatio0-800,9120
RW1703L02-01,1259317,iRatio0-104,9738
RW1703L02-01,1259317,iRatio0-128,9913
RW1703L02-01,1259317,iRatio0-152,10108
RW1703L02-01,1259317,iRatio0-176,10298
RW1703L02-01,1259317,iRatio0-200,10493
RW1703L02-01,1259317,iRatio0-224,10780
RW1703L02-01,1259317,iRatio0-248,11060
RW1703L02-01,1259317,iRatio0-272,11305
RW1703L02-01,1259317,iRatio0-296,11466
RW1703L02-01,1259317,iRatio0-32,9219
RW1703L02-01,1259317,iRatio0-320,11636
RW1703L02-01,1259317,iRatio0-344,11837
RW1703L02-01,1259317,iRatio0-368,12059
RW1703L02-01,1259317,iRatio0-392,12284
RW1703L02-01,1259317,iRatio0-416,12400
RW1703L02-01,1259317,iRatio0-440,12521
RW1703L02-01,1259317,iRatio0-464,12661
RW1703L02-01,1259317,iRatio0-488,12832
RW1703L02-01,1259317,iRatio0-512,13001
RW1703L02-01,1259317,iRatio0-536,13188
RW1703L02-01,1259317,iRatio0-56,9389
RW1703L02-01,1259317,iRatio0-560,13376
RW1703L02-01,1259317,iRatio0-584,13560
RW1703L02-01,1259317,iRatio0-608,13574
RW1703L02-01,1259317,iRatio0-632,13595
RW1703L02-01,1259317,iRatio0-656,13636
RW1703L02-01,1259317,iRatio0-680,13749
RW1703L02-01,1259317,iRatio0-704,13869
RW1703L02-01,1259317,iRatio0-728,14052
RW1703L02-01,1259317,iRatio0-752,14275
RW1703L02-01,1259317,iRatio0-776,14513
RW1703L02-01,1259317,iRatio0-8,9048
RW1703L02-01,1259317,iRatio0-80,9565
RW1703L02-01,1259317,iRatio0-800,14265
RW1703L02-02,1259317,iRatio0-104,10334
RW1703L02-02,1259317,iRatio0-128,10334
RW1703L02-02,1259317,iRatio0-152,10457
RW1703L02-02,1259317,iRatio0-176,10648
RW1703L02-02,1259317,iRatio0-200,10842
RW1703L02-02,1259317,iRatio0-224,10875
RW1703L02-02,1259317,iRatio0-248,10911
RW1703L02-02,1259317,iRatio0-272,11025
RW1703L02-02,1259317,iRatio0-296,11269
RW1703L02-02,1259317,iRatio0-32,10235
RW1703L02-02,1259317,iRatio0-320,11513
RW1703L02-02,1259317,iRatio0-344,11628
RW1703L02-02,1259317,iRatio0-368,11669
RW1703L02-02,1259317,iRatio0-392,11706
RW1703L02-02,1259317,iRatio0-416,11764
RW1703L02-02,1259317,iRatio0-440,11819
RW1703L02-02,1259317,iRatio0-464,11894
RW1703L02-02,1259317,iRatio0-488,12022
RW1703L02-02,1259317,iRatio0-512,12152
RW1703L02-02,1259317,iRatio0-536,12276
RW1703L02-02,1259317,iRatio0-56,10294
RW1703L02-02,1259317,iRatio0-560,12401
RW1703L02-02,1259317,iRatio0-584,12532
RW1703L02-02,1259317,iRatio0-608,12438
RW1703L02-02,1259317,iRatio0-632,12345
RW1703L02-02,1259317,iRatio0-656,12323
RW1703L02-02,1259317,iRatio0-680,12437
RW1703L02-02,1259317,iRatio0-704,12546
RW1703L02-02,1259317,iRatio0-728,12651
RW1703L02-02,1259317,iRatio0-752,12755
RW1703L02-02,1259317,iRatio0-776,12854
RW1703L02-02,1259317,iRatio0-8,10169
RW1703L02-02,1259317,iRatio0-80,10332
RW1703L02-02,1259317,iRatio0-800,13048
RW1703L02-12,1259317,iRatio0-104,11145
RW1703L02-12,1259317,iRatio0-128,11413
RW1703L02-12,1259317,iRatio0-152,11512
RW1703L02-12,1259317,iRatio0-176,11526
RW1703L02-12,1259317,iRatio0-200,11549
RW1703L02-12,1259317,iRatio0-224,11540
RW1703L02-12,1259317,iRatio0-248,11529
RW1703L02-12,1259317,iRatio0-272,11560
RW1703L02-12,1259317,iRatio0-296,11681
RW1703L02-12,1259317,iRatio0-32,10936
RW1703L02-12,1259317,iRatio0-320,11785
RW1703L02-12,1259317,iRatio0-344,11889
RW1703L02-12,1259317,iRatio0-368,11984
RW1703L02-12,1259317,iRatio0-392,12076
RW1703L02-12,1259317,iRatio0-416,12187
RW1703L02-12,1259317,iRatio0-440,12305
RW1703L02-12,1259317,iRatio0-464,12322
RW1703L02-12,1259317,iRatio0-488,12154
RW1703L02-12,1259317,iRatio0-512,12001
RW1703L02-12,1259317,iRatio0-536,12011
RW1703L02-12,1259317,iRatio0-56,10857
RW1703L02-12,1259317,iRatio0-560,12109
RW1703L02-12,1259317,iRatio0-584,12210
RW1703L02-12,1259317,iRatio0-608,12178
RW1703L02-12,1259317,iRatio0-632,12132
RW1703L02-12,1259317,iRatio0-656,12111
RW1703L02-12,1259317,iRatio0-680,12103
RW1703L02-12,1259317,iRatio0-704,12085
RW1703L02-12,1259317,iRatio0-728,12031
RW1703L02-12,1259317,iRatio0-752,11949
RW1703L02-12,1259317,iRatio0-776,11860
RW1703L02-12,1259317,iRatio0-8,11007
RW1703L02-12,1259317,iRatio0-80,10890
RW1703L02-12,1259317,iRatio0-800,11937
RW1703L02-17,1259317,iRatio0-104,10612
RW1703L02-17,1259317,iRatio0-128,10790
RW1703L02-17,1259317,iRatio0-152,11019
RW1703L02-17,1259317,iRatio0-176,11274
RW1703L02-17,1259317,iRatio0-200,11527
RW1703L02-17,1259317,iRatio0-224,11618
RW1703L02-17,1259317,iRatio0-248,11711
RW1703L02-17,1259317,iRatio0-272,11786
RW1703L02-17,1259317,iRatio0-296,11829
RW1703L02-17,1259317,iRatio0-32,10216
RW1703L02-17,1259317,iRatio0-320,11874
RW1703L02-17,1259317,iRatio0-344,11995
RW1703L02-17,1259317,iRatio0-368,12154
RW1703L02-17,1259317,iRatio0-392,12315
RW1703L02-17,1259317,iRatio0-416,12494
RW1703L02-17,1259317,iRatio0-440,12674
RW1703L02-17,1259317,iRatio0-464,12812
RW1703L02-17,1259317,iRatio0-488,12868
RW1703L02-17,1259317,iRatio0-512,12923
RW1703L02-17,1259317,iRatio0-536,12971
RW1703L02-17,1259317,iRatio0-56,10309
RW1703L02-17,1259317,iRatio0-560,13017
RW1703L02-17,1259317,iRatio0-584,13062
RW1703L02-17,1259317,iRatio0-608,13113
RW1703L02-17,1259317,iRatio0-632,13163
RW1703L02-17,1259317,iRatio0-656,13218
RW1703L02-17,1259317,iRatio0-680,13278
RW1703L02-17,1259317,iRatio0-704,13339
RW1703L02-17,1259317,iRatio0-728,13437
RW1703L02-17,1259317,iRatio0-752,13552
RW1703L02-17,1259317,iRatio0-776,13666
RW1703L02-17,1259317,iRatio0-8,10122
RW1703L02-17,1259317,iRatio0-80,10433
RW1703L02-17,1259317,iRatio0-800,13476
RW1703L02-18,1259317,iRatio0-104,10348
RW1703L02-18,1259317,iRatio0-128,10618
RW1703L02-18,1259317,iRatio0-152,10713
RW1703L02-18,1259317,iRatio0-176,10727
RW1703L02-18,1259317,iRatio0-200,10741
RW1703L02-18,1259317,iRatio0-224,10887
RW1703L02-18,1259317,iRatio0-248,11032
RW1703L02-18,1259317,iRatio0-272,11193
RW1703L02-18,1259317,iRatio0-296,11384
RW1703L02-18,1259317,iRatio0-32,9469
RW1703L02-18,1259317,iRatio0-320,11579
RW1703L02-18,1259317,iRatio0-344,11825
RW1703L02-18,1259317,iRatio0-368,12093
RW1703L02-18,1259317,iRatio0-392,12363
RW1703L02-18,1259317,iRatio0-416,12418
RW1703L02-18,1259317,iRatio0-440,12468
RW1703L02-18,1259317,iRatio0-464,12507
RW1703L02-18,1259317,iRatio0-488,12516
RW1703L02-18,1259317,iRatio0-512,12524
RW1703L02-18,1259317,iRatio0-536,12575
RW1703L02-18,1259317,iRatio0-56,9776
RW1703L02-18,1259317,iRatio0-560,12650
RW1703L02-18,1259317,iRatio0-584,12727
RW1703L02-18,1259317,iRatio0-608,12985
RW1703L02-18,1259317,iRatio0-632,13245
RW1703L02-18,1259317,iRatio0-656,13370
RW1703L02-18,1259317,iRatio0-680,13223
RW1703L02-18,1259317,iRatio0-704,13074
RW1703L02-18,1259317,iRatio0-728,13139
RW1703L02-18,1259317,iRatio0-752,13311
RW1703L02-18,1259317,iRatio0-776,13481
RW1703L02-18,1259317,iRatio0-8,9155
RW1703L02-18,1259317,iRatio0-80,10078
RW1703L02-18,1259317,iRatio0-800,13126
RW1703L02-19,1259317,iRatio0-104,11035
RW1703L02-19,1259317,iRatio0-128,11157
RW1703L02-19,1259317,iRatio0-152,11318
RW1703L02-19,1259317,iRatio0-176,11499
RW1703L02-19,1259317,iRatio0-200,11680
RW1703L02-19,1259317,iRatio0-224,11724
RW1703L02-19,1259317,iRatio0-248,11768
RW1703L02-19,1259317,iRatio0-272,11843
RW1703L02-19,1259317,iRatio0-296,11982
RW1703L02-19,1259317,iRatio0-32,10541
RW1703L02-19,1259317,iRatio0-320,12120
RW1703L02-19,1259317,iRatio0-344,12202
RW1703L02-19,1259317,iRatio0-368,12256
RW1703L02-19,1259317,iRatio0-392,12309
RW1703L02-19,1259317,iRatio0-416,12425
RW1703L02-19,1259317,iRatio0-440,12540
RW1703L02-19,1259317,iRatio0-464,12631
RW1703L02-19,1259317,iRatio0-488,12671
RW1703L02-19,1259317,iRatio0-512,12711
RW1703L02-19,1259317,iRatio0-536,12784
RW1703L02-19,1259317,iRatio0-56,10740
RW1703L02-19,1259317,iRatio0-560,12871
RW1703L02-19,1259317,iRatio0-584,12960
RW1703L02-19,1259317,iRatio0-608,13022
RW1703L02-19,1259317,iRatio0-632,13085
RW1703L02-19,1259317,iRatio0-656,13120
RW1703L02-19,1259317,iRatio0-680,13103
RW1703L02-19,1259317,iRatio0-704,13086
RW1703L02-19,1259317,iRatio0-728,13090
RW1703L02-19,1259317,iRatio0-752,13103
RW1703L02-19,1259317,iRatio0-776,13117
RW1703L02-19,1259317,iRatio0-8,10341
RW1703L02-19,1259317,iRatio0-80,10914
RW1703L02-19,1259317,iRatio0-800,13203
RW1703L02-22,1259317,iRatio0-104,11600
RW1703L02-22,1259317,iRatio0-128,11547
RW1703L02-22,1259317,iRatio0-152,11709
RW1703L02-22,1259317,iRatio0-176,11976
RW1703L02-22,1259317,iRatio0-200,12240
RW1703L02-22,1259317,iRatio0-224,12246
RW1703L02-22,1259317,iRatio0-248,12257
RW1703L02-22,1259317,iRatio0-272,12303
RW1703L02-22,1259317,iRatio0-296,12435
RW1703L02-22,1259317,iRatio0-32,11494
RW1703L02-22,1259317,iRatio0-320,12567
RW1703L02-22,1259317,iRatio0-344,12591
RW1703L02-22,1259317,iRatio0-368,12559
RW1703L02-22,1259317,iRatio0-392,12533
RW1703L02-22,1259317,iRatio0-416,12614
RW1703L02-22,1259317,iRatio0-440,12686
RW1703L02-22,1259317,iRatio0-464,12743
RW1703L02-22,1259317,iRatio0-488,12749
RW1703L02-22,1259317,iRatio0-512,12752
RW1703L02-22,1259317,iRatio0-536,12812
RW1703L02-22,1259317,iRatio0-56,11593
RW1703L02-22,1259317,iRatio0-560,12900
RW1703L02-22,1259317,iRatio0-584,12986
RW1703L02-22,1259317,iRatio0-608,12934
RW1703L02-22,1259317,iRatio0-632,12883
RW1703L02-22,1259317,iRatio0-656,12845
RW1703L02-22,1259317,iRatio0-680,12827
RW1703L02-22,1259317,iRatio0-704,12812
RW1703L02-22,1259317,iRatio0-728,12811
RW1703L02-22,1259317,iRatio0-752,12815
RW1703L02-22,1259317,iRatio0-776,12822
RW1703L02-22,1259317,iRatio0-8,11394
RW1703L02-22,1259317,iRatio0-80,11650
RW1703L02-22,1259317,iRatio0-800,12741
RW1703L02-26,1259317,iRatio0-104,9786
RW1703L02-26,1259317,iRatio0-128,9819
RW1703L02-26,1259317,iRatio0-152,9974
RW1703L02-26,1259317,iRatio0-176,10196
RW1703L02-26,1259317,iRatio0-200,10414
RW1703L02-26,1259317,iRatio0-224,10665
RW1703L02-26,1259317,iRatio0-248,10911
RW1703L02-26,1259317,iRatio0-272,11133
RW1703L02-26,1259317,iRatio0-296,11298
RW1703L02-26,1259317,iRatio0-32,9504
RW1703L02-26,1259317,iRatio0-320,11465
RW1703L02-26,1259317,iRatio0-344,11598
RW1703L02-26,1259317,iRatio0-368,11710
RW1703L02-26,1259317,iRatio0-392,11824
RW1703L02-26,1259317,iRatio0-416,11982
RW1703L02-26,1259317,iRatio0-440,12137
RW1703L02-26,1259317,iRatio0-464,12299
RW1703L02-26,1259317,iRatio0-488,12481
RW1703L02-26,1259317,iRatio0-512,12660
RW1703L02-26,1259317,iRatio0-536,12826
RW1703L02-26,1259317,iRatio0-56,9646
RW1703L02-26,1259317,iRatio0-560,12989
RW1703L02-26,1259317,iRatio0-584,13151
RW1703L02-26,1259317,iRatio0-608,13336
RW1703L02-26,1259317,iRatio0-632,13524
RW1703L02-26,1259317,iRatio0-656,13668
RW1703L02-26,1259317,iRatio0-680,13718
RW1703L02-26,1259317,iRatio0-704,13765
RW1703L02-26,1259317,iRatio0-728,13845
RW1703L02-26,1259317,iRatio0-752,13936
RW1703L02-26,1259317,iRatio0-776,14035
RW1703L02-26,1259317,iRatio0-8,9344
RW1703L02-26,1259317,iRatio0-80,9755
RW1703L02-26,1259317,iRatio0-800,14036
RW1703L02-28,1259317,iRatio0-104,11008
RW1703L02-28,1259317,iRatio0-128,11274
RW1703L02-28,1259317,iRatio0-152,11381
RW1703L02-28,1259317,iRatio0-176,11400
RW1703L02-28,1259317,iRatio0-200,11404
RW1703L02-28,1259317,iRatio0-224,11616
RW1703L02-28,1259317,iRatio0-248,11818
RW1703L02-28,1259317,iRatio0-272,11948
RW1703L02-28,1259317,iRatio0-296,11944
RW1703L02-28,1259317,iRatio0-32,10667
RW1703L02-28,1259317,iRatio0-320,11957
RW1703L02-28,1259317,iRatio0-344,12095
RW1703L02-28,1259317,iRatio0-368,12290
RW1703L02-28,1259317,iRatio0-392,12491
RW1703L02-28,1259317,iRatio0-416,12461
RW1703L02-28,1259317,iRatio0-440,12431
RW1703L02-28,1259317,iRatio0-464,12489
RW1703L02-28,1259317,iRatio0-488,12701
RW1703L02-28,1259317,iRatio0-512,12910
RW1703L02-28,1259317,iRatio0-536,12950
RW1703L02-28,1259317,iRatio0-56,10650
RW1703L02-28,1259317,iRatio0-560,12905
RW1703L02-28,1259317,iRatio0-584,12860
RW1703L02-28,1259317,iRatio0-608,12888
RW1703L02-28,1259317,iRatio0-632,12911
RW1703L02-28,1259317,iRatio0-656,12915
RW1703L02-28,1259317,iRatio0-680,12878
RW1703L02-28,1259317,iRatio0-704,12845
RW1703L02-28,1259317,iRatio0-728,12884
RW1703L02-28,1259317,iRatio0-752,12962
RW1703L02-28,1259317,iRatio0-776,13038
RW1703L02-28,1259317,iRatio0-8,10675
RW1703L02-28,1259317,iRatio0-80,10748
RW1703L02-28,1259317,iRatio0-800,13052
RW1703L02-31,1259317,iRatio0-104,10409
RW1703L02-31,1259317,iRatio0-128,10640
RW1703L02-31,1259317,iRatio0-152,10900
RW1703L02-31,1259317,iRatio0-176,11175
RW1703L02-31,1259317,iRatio0-200,11450
RW1703L02-31,1259317,iRatio0-224,11433
RW1703L02-31,1259317,iRatio0-248,11418
RW1703L02-31,1259317,iRatio0-272,11477
RW1703L02-31,1259317,iRatio0-296,11686
RW1703L02-31,1259317,iRatio0-32,9723
RW1703L02-31,1259317,iRatio0-320,11894
RW1703L02-31,1259317,iRatio0-344,11940
RW1703L02-31,1259317,iRatio0-368,11904
RW1703L02-31,1259317,iRatio0-392,11870
RW1703L02-31,1259317,iRatio0-416,11997
RW1703L02-31,1259317,iRatio0-440,12124
RW1703L02-31,1259317,iRatio0-464,12227
RW1703L02-31,1259317,iRatio0-488,12281
RW1703L02-31,1259317,iRatio0-512,12335
RW1703L02-31,1259317,iRatio0-536,12396
RW1703L02-31,1259317,iRatio0-56,9949
RW1703L02-31,1259317,iRatio0-560,12460
RW1703L02-31,1259317,iRatio0-584,12524
RW1703L02-31,1259317,iRatio0-608,12487
RW1703L02-31,1259317,iRatio0-632,12449
RW1703L02-31,1259317,iRatio0-656,12436
RW1703L02-31,1259317,iRatio0-680,12472
RW1703L02-31,1259317,iRatio0-704,12508
RW1703L02-31,1259317,iRatio0-728,12402
RW1703L02-31,1259317,iRatio0-752,12226
RW1703L02-31,1259317,iRatio0-776,12050
RW1703L02-31,1259317,iRatio0-8,9495
RW1703L02-31,1259317,iRatio0-80,10179
RW1703L02-31,1259317,iRatio0-800,11569
RW1703L02-32,1259317,iRatio0-104,11016
RW1703L02-32,1259317,iRatio0-128,11263
RW1703L02-32,1259317,iRatio0-152,11357
RW1703L02-32,1259317,iRatio0-176,11375
RW1703L02-32,1259317,iRatio0-200,11393
RW1703L02-32,1259317,iRatio0-224,11615
RW1703L02-32,1259317,iRatio0-248,11837
RW1703L02-32,1259317,iRatio0-272,12049
RW1703L02-32,1259317,iRatio0-296,12242
RW1703L02-32,1259317,iRatio0-32,10595
RW1703L02-32,1259317,iRatio0-320,12434
RW1703L02-32,1259317,iRatio0-344,12431
RW1703L02-32,1259317,iRatio0-368,12329
RW1703L02-32,1259317,iRatio0-392,12227
RW1703L02-32,1259317,iRatio0-416,12333
RW1703L02-32,1259317,iRatio0-440,12438
RW1703L02-32,1259317,iRatio0-464,12554
RW1703L02-32,1259317,iRatio0-488,12689
RW1703L02-32,1259317,iRatio0-512,12823
RW1703L02-32,1259317,iRatio0-536,12930
RW1703L02-32,1259317,iRatio0-56,10651
RW1703L02-32,1259317,iRatio0-560,13021
RW1703L02-32,1259317,iRatio0-584,13113
RW1703L02-32,1259317,iRatio0-608,13017
RW1703L02-32,1259317,iRatio0-632,12922
RW1703L02-32,1259317,iRatio0-656,12877
RW1703L02-32,1259317,iRatio0-680,12935
RW1703L02-32,1259317,iRatio0-704,12993
RW1703L02-32,1259317,iRatio0-728,12935
RW1703L02-32,1259317,iRatio0-752,12821
RW1703L02-32,1259317,iRatio0-776,12706
RW1703L02-32,1259317,iRatio0-8,10540
RW1703L02-32,1259317,iRatio0-80,10770
RW1703L02-32,1259317,iRatio0-800,12769
RW1703L02-33,1259317,iRatio0-104,11223
RW1703L02-33,1259317,iRatio0-128,11326
RW1703L02-33,1259317,iRatio0-152,11483
RW1703L02-33,1259317,iRatio0-176,11645
RW1703L02-33,1259317,iRatio0-200,11807
RW1703L02-33,1259317,iRatio0-224,11841
RW1703L02-33,1259317,iRatio0-248,11908
RW1703L02-33,1259317,iRatio0-272,11951
RW1703L02-33,1259317,iRatio0-296,12133
RW1703L02-33,1259317,iRatio0-32,10891
RW1703L02-33,1259317,iRatio0-320,12245
RW1703L02-33,1259317,iRatio0-344,12266
RW1703L02-33,1259317,iRatio0-368,12224
RW1703L02-33,1259317,iRatio0-392,12206
RW1703L02-33,1259317,iRatio0-416,12395
RW1703L02-33,1259317,iRatio0-440,12569
RW1703L02-33,1259317,iRatio0-464,12746
RW1703L02-33,1259317,iRatio0-488,12685
RW1703L02-33,1259317,iRatio0-512,12642
RW1703L02-33,1259317,iRatio0-536,12753
RW1703L02-33,1259317,iRatio0-56,10966
RW1703L02-33,1259317,iRatio0-560,12913
RW1703L02-33,1259317,iRatio0-584,13071
RW1703L02-33,1259317,iRatio0-608,12967
RW1703L02-33,1259317,iRatio0-632,12865
RW1703L02-33,1259317,iRatio0-656,12832
RW1703L02-33,1259317,iRatio0-680,13008
RW1703L02-33,1259317,iRatio0-704,13130
RW1703L02-33,1259317,iRatio0-728,13174
RW1703L02-33,1259317,iRatio0-752,13183
RW1703L02-33,1259317,iRatio0-776,13175
RW1703L02-33,1259317,iRatio0-8,10763
RW1703L02-33,1259317,iRatio0-80,11128
RW1703L02-33,1259317,iRatio0-800,13106
RW1703L02-35,1259317,iRatio0-104,11653
RW1703L02-35,1259317,iRatio0-128,11704
RW1703L02-35,1259317,iRatio0-152,11861
RW1703L02-35,1259317,iRatio0-176,12069
RW1703L02-35,1259317,iRatio0-200,12278
RW1703L02-35,1259317,iRatio0-224,12240
RW1703L02-35,1259317,iRatio0-248,12203
RW1703L02-35,1259317,iRatio0-272,12235
RW1703L02-35,1259317,iRatio0-296,12406
RW1703L02-35,1259317,iRatio0-32,11461
RW1703L02-35,1259317,iRatio0-320,12576
RW1703L02-35,1259317,iRatio0-344,12674
RW1703L02-35,1259317,iRatio0-368,12734
RW1703L02-35,1259317,iRatio0-392,12795
RW1703L02-35,1259317,iRatio0-416,12800
RW1703L02-35,1259317,iRatio0-440,12806
RW1703L02-35,1259317,iRatio0-464,12820
RW1703L02-35,1259317,iRatio0-488,12848
RW1703L02-35,1259317,iRatio0-512,12877
RW1703L02-35,1259317,iRatio0-536,12911
RW1703L02-35,1259317,iRatio0-56,11535
RW1703L02-35,1259317,iRatio0-560,12949
RW1703L02-35,1259317,iRatio0-584,12986
RW1703L02-35,1259317,iRatio0-608,12946
RW1703L02-35,1259317,iRatio0-632,12905
RW1703L02-35,1259317,iRatio0-656,12887
RW1703L02-35,1259317,iRatio0-680,12914
RW1703L02-35,1259317,iRatio0-704,12941
RW1703L02-35,1259317,iRatio0-728,12903
RW1703L02-35,1259317,iRatio0-752,12832
RW1703L02-35,1259317,iRatio0-776,12761
RW1703L02-35,1259317,iRatio0-8,11387
RW1703L02-35,1259317,iRatio0-80,11602
RW1703L02-35,1259317,iRatio0-800,12778
RW1703L02-37,1259317,iRatio0-104,11485
RW1703L02-37,1259317,iRatio0-128,11508
RW1703L02-37,1259317,iRatio0-152,11636
RW1703L02-37,1259317,iRatio0-176,11725
RW1703L02-37,1259317,iRatio0-200,11765
RW1703L02-37,1259317,iRatio0-224,11784
RW1703L02-37,1259317,iRatio0-248,11836
RW1703L02-37,1259317,iRatio0-272,11989
RW1703L02-37,1259317,iRatio0-296,12150
RW1703L02-37,1259317,iRatio0-32,11140
RW1703L02-37,1259317,iRatio0-320,12176
RW1703L02-37,1259317,iRatio0-344,12065
RW1703L02-37,1259317,iRatio0-368,11954
RW1703L02-37,1259317,iRatio0-392,12095
RW1703L02-37,1259317,iRatio0-416,12233
RW1703L02-37,1259317,iRatio0-440,12296
RW1703L02-37,1259317,iRatio0-464,12240
RW1703L02-37,1259317,iRatio0-488,12186
RW1703L02-37,1259317,iRatio0-512,12124
RW1703L02-37,1259317,iRatio0-536,12092
RW1703L02-37,1259317,iRatio0-56,11505
RW1703L02-37,1259317,iRatio0-560,12046
RW1703L02-37,1259317,iRatio0-584,11903
RW1703L02-37,1259317,iRatio0-608,11772
RW1703L02-37,1259317,iRatio0-632,11697
RW1703L02-37,1259317,iRatio0-656,11758
RW1703L02-37,1259317,iRatio0-680,11795
RW1703L02-37,1259317,iRatio0-704,11713
RW1703L02-37,1259317,iRatio0-728,11540
RW1703L02-37,1259317,iRatio0-752,11378
RW1703L02-37,1259317,iRatio0-776,11328
RW1703L02-37,1259317,iRatio0-8,11140
RW1703L02-37,1259317,iRatio0-80,11490
RW1703L02-37,1259317,iRatio0-800,11293
RW1703L02-40,1259317,iRatio0-104,11961
RW1703L02-40,1259317,iRatio0-128,11958
RW1703L02-40,1259317,iRatio0-152,11970
RW1703L02-40,1259317,iRatio0-176,11989
RW1703L02-40,1259317,iRatio0-200,12009
RW1703L02-40,1259317,iRatio0-224,12136
RW1703L02-40,1259317,iRatio0-248,12264
RW1703L02-40,1259317,iRatio0-272,12346
RW1703L02-40,1259317,iRatio0-296,12337
RW1703L02-40,1259317,iRatio0-32,11605
RW1703L02-40,1259317,iRatio0-320,12328
RW1703L02-40,1259317,iRatio0-344,12409
RW1703L02-40,1259317,iRatio0-368,12536
RW1703L02-40,1259317,iRatio0-392,12661
RW1703L02-40,1259317,iRatio0-416,12652
RW1703L02-40,1259317,iRatio0-440,12642
RW1703L02-40,1259317,iRatio0-464,12616
RW1703L02-40,1259317,iRatio0-488,12557
RW1703L02-40,1259317,iRatio0-512,12497
RW1703L02-40,1259317,iRatio0-536,12476
RW1703L02-40,1259317,iRatio0-56,11822
RW1703L02-40,1259317,iRatio0-560,12473
RW1703L02-40,1259317,iRatio0-584,12470
RW1703L02-40,1259317,iRatio0-608,12516
RW1703L02-40,1259317,iRatio0-632,12562
RW1703L02-40,1259317,iRatio0-656,12585
